,Dalc,Fedu,Fjob,G1_math,G1_port,G2_math,G2_port,G3_math,G3_port,Medu,Mjob,Pstatus,Walc,absences_math,absences_port,activities,address,age,failures,famrel,famsize,famsup,freetime,goout,guardian,health,higher,internet,math_only,nursery,paid_math,paid_port,port_only,reason,romantic,school,schoolsup,sex,studytime,traveltime,school_num,sex_num,address_num,famsize_num,Pstatus_num,Mjob_num,Fjob_num,reason_num,guardian_num,schoolsup_num,famsup_num,activities_num,nursery_num,higher_num,internet_num,romantic_num,paid_port_num,paid_math_num
463,2,2,other,nan,9.0,nan,8.0,nan,8.0,1,other,T,3,nan,9.0,yes,U,18,1,3,GT3,yes,4,4,father,5,yes,yes,nan,yes,nan,no,1.0,course,yes,MS,no,F,2,1,1,0,0,1,0,4,4,2,1,1,0,0,0,0,0,0,1.0,nan
464,1,1,services,nan,10.0,nan,9.0,nan,11.0,3,other,T,3,nan,0.0,no,U,15,0,3,GT3,yes,2,3,mother,4,yes,no,nan,yes,nan,no,1.0,home,no,MS,no,M,1,2,1,1,0,1,0,4,2,0,0,1,0,1,0,0,1,1,1.0,nan
465,1,2,services,nan,14.0,nan,13.0,nan,14.0,2,other,T,1,nan,1.0,yes,R,16,0,5,GT3,yes,3,4,father,2,yes,yes,nan,yes,nan,no,1.0,course,no,MS,no,F,2,3,1,0,1,1,0,4,2,2,1,1,0,0,0,0,0,1,1.0,nan
466,1,2,other,nan,13.0,nan,12.0,nan,13.0,2,health,T,2,nan,1.0,no,U,15,0,4,GT3,no,3,3,mother,4,yes,no,nan,yes,nan,no,1.0,reputation,no,MS,no,M,1,3,1,1,0,1,0,1,4,1,0,1,1,1,0,0,1,1,1.0,nan
467,1,4,teacher,nan,13.0,nan,12.0,nan,13.0,4,other,T,1,nan,0.0,yes,U,16,0,4,GT3,yes,3,1,father,3,yes,no,nan,yes,nan,no,1.0,course,yes,MS,no,M,2,1,1,1,0,1,0,4,0,2,1,1,0,0,0,0,1,0,1.0,nan
468,1,3,other,nan,13.0,nan,12.0,nan,12.0,3,services,T,1,nan,4.0,no,R,15,0,4,GT3,yes,5,4,mother,1,yes,yes,nan,yes,nan,no,1.0,reputation,yes,MS,no,F,2,1,1,0,1,1,0,2,4,1,0,1,0,1,0,0,0,0,1.0,nan
469,2,2,other,nan,12.0,nan,11.0,nan,12.0,2,at_home,T,3,nan,2.0,yes,R,16,1,4,GT3,yes,4,4,mother,5,yes,no,nan,no,nan,no,1.0,course,no,MS,no,F,2,2,1,0,1,1,0,3,4,2,0,1,0,0,1,0,1,1,1.0,nan
470,1,2,other,nan,14.0,nan,14.0,nan,16.0,2,other,T,1,nan,0.0,yes,R,16,0,4,LE3,yes,3,2,father,4,yes,no,nan,yes,nan,no,1.0,home,yes,MS,no,F,1,3,1,0,1,0,0,4,4,0,1,1,0,0,0,0,1,0,1.0,nan
471,2,1,services,nan,10.0,nan,8.0,nan,10.0,2,at_home,T,3,nan,4.0,yes,U,16,0,2,LE3,yes,4,3,mother,4,yes,yes,nan,yes,nan,no,1.0,course,no,MS,no,M,1,2,1,1,0,0,0,3,2,2,0,1,0,0,0,0,0,1,1.0,nan
472,3,3,other,nan,10.0,nan,11.0,nan,11.0,1,at_home,T,5,nan,2.0,yes,R,15,0,4,LE3,yes,2,4,father,3,yes,yes,nan,yes,nan,no,1.0,reputation,no,MS,no,M,1,3,1,1,1,0,0,3,4,1,1,1,0,0,0,0,0,1,1.0,nan
473,1,2,services,nan,12.0,nan,13.0,nan,14.0,2,other,T,1,nan,0.0,yes,U,15,0,5,GT3,yes,3,2,mother,4,yes,no,nan,yes,nan,no,1.0,course,no,MS,no,F,3,2,1,0,0,1,0,4,2,2,0,1,0,0,0,0,1,1,1.0,nan
474,1,1,other,nan,10.0,nan,8.0,nan,8.0,2,other,T,1,nan,2.0,no,R,16,0,5,LE3,yes,4,3,mother,5,yes,yes,nan,yes,nan,no,1.0,home,yes,MS,no,F,1,1,1,0,1,0,0,4,4,0,0,1,0,1,0,0,0,0,1.0,nan
475,2,3,services,nan,12.0,nan,10.0,nan,11.0,3,services,T,4,nan,11.0,yes,U,15,0,4,GT3,yes,3,3,father,3,yes,yes,nan,no,nan,no,1.0,course,no,MS,no,M,1,2,1,1,0,1,0,2,2,2,1,1,0,0,1,0,0,1,1.0,nan
476,1,1,other,nan,7.0,nan,7.0,nan,8.0,1,at_home,T,1,nan,0.0,no,R,16,3,3,GT3,yes,4,3,father,1,yes,no,nan,yes,nan,no,1.0,course,no,MS,yes,F,2,2,1,0,1,1,0,3,4,2,1,0,0,1,0,0,1,1,1.0,nan
477,1,2,at_home,nan,9.0,nan,9.0,nan,10.0,2,other,T,1,nan,4.0,yes,U,17,0,4,GT3,yes,5,3,mother,5,no,no,nan,yes,nan,no,1.0,course,no,MS,no,F,1,1,1,0,0,1,0,4,3,2,0,1,0,0,0,1,1,1,1.0,nan
478,1,3,services,nan,9.0,nan,9.0,nan,10.0,2,at_home,T,1,nan,0.0,no,U,19,1,4,GT3,no,4,4,other,2,no,yes,nan,yes,nan,no,1.0,course,yes,MS,no,F,1,1,1,0,0,1,0,3,2,2,2,1,1,1,0,1,0,0,1.0,nan
479,1,1,other,nan,9.0,nan,10.0,nan,11.0,2,at_home,T,1,nan,2.0,yes,R,17,0,5,GT3,yes,5,3,mother,3,no,no,nan,yes,nan,no,1.0,course,yes,MS,no,F,1,3,1,0,1,1,0,3,4,2,0,1,0,0,0,1,1,0,1.0,nan
480,1,1,other,nan,9.0,nan,10.0,nan,9.0,1,at_home,T,3,nan,0.0,no,R,15,0,5,LE3,yes,2,1,mother,4,no,no,nan,yes,nan,no,1.0,course,yes,MS,no,F,1,2,1,0,1,0,0,3,4,2,0,1,0,1,0,1,1,0,1.0,nan
481,1,2,other,nan,9.0,nan,10.0,nan,11.0,2,other,T,2,nan,1.0,no,R,16,0,3,GT3,yes,4,5,father,1,no,yes,nan,yes,nan,no,1.0,course,no,MS,no,F,2,3,1,0,1,1,0,4,4,2,1,1,0,1,0,1,0,1,1.0,nan
482,1,2,other,nan,7.0,nan,7.0,nan,8.0,2,other,A,2,nan,6.0,no,U,16,0,4,LE3,yes,3,4,mother,1,no,no,nan,yes,nan,no,1.0,home,no,MS,no,F,1,1,1,0,0,0,1,4,4,0,0,1,0,1,0,1,1,1,1.0,nan
483,1,2,other,nan,11.0,nan,10.0,nan,11.0,2,at_home,T,2,nan,0.0,no,R,17,0,4,GT3,yes,3,5,mother,4,yes,yes,nan,yes,nan,no,1.0,course,no,MS,no,F,2,2,1,0,1,1,0,3,4,2,0,1,0,1,0,0,0,1,1.0,nan
484,1,2,services,nan,9.0,nan,10.0,nan,10.0,2,other,T,4,nan,1.0,yes,U,16,1,4,GT3,yes,4,3,father,3,yes,yes,nan,no,nan,yes,1.0,course,no,MS,no,F,1,1,1,0,0,1,0,4,2,2,1,1,0,0,1,0,0,1,0.0,nan
485,1,2,other,nan,7.0,nan,9.0,nan,10.0,3,other,A,1,nan,6.0,no,R,18,2,3,LE3,yes,3,2,other,2,no,no,nan,no,nan,no,1.0,course,yes,MS,no,F,3,2,1,0,1,0,1,4,4,2,2,1,0,1,1,1,1,0,1.0,nan
486,1,1,services,nan,7.0,nan,9.0,nan,9.0,1,at_home,T,1,nan,6.0,yes,U,19,1,5,GT3,no,3,1,mother,3,no,no,nan,yes,nan,no,1.0,course,yes,MS,no,F,3,1,1,0,0,1,0,3,2,2,0,1,1,0,0,1,1,0,1.0,nan
487,3,1,other,nan,8.0,nan,9.0,nan,10.0,1,other,T,4,nan,0.0,yes,R,18,1,4,GT3,no,4,3,mother,4,no,yes,nan,yes,nan,no,1.0,home,no,MS,no,M,1,2,1,1,1,1,0,4,4,0,0,1,1,0,0,1,0,1,1.0,nan
488,1,1,at_home,nan,9.0,nan,11.0,nan,10.0,1,at_home,T,1,nan,4.0,no,R,18,1,3,GT3,no,2,3,mother,2,no,yes,nan,no,nan,no,1.0,course,yes,MS,no,F,1,2,1,0,1,1,0,3,3,2,0,1,1,1,1,1,0,0,1.0,nan
489,4,1,other,nan,7.0,nan,8.0,nan,9.0,1,other,T,1,nan,12.0,no,U,19,1,1,GT3,yes,1,4,other,1,yes,yes,nan,yes,nan,no,1.0,course,yes,MS,no,F,2,2,1,0,0,1,0,4,4,2,2,1,0,1,0,0,0,0,1.0,nan
490,1,2,other,nan,8.0,nan,10.0,nan,10.0,2,health,A,1,nan,2.0,no,R,16,0,3,GT3,no,3,2,mother,3,yes,no,nan,no,nan,no,1.0,course,yes,MS,no,F,2,1,1,0,1,1,1,1,4,2,0,1,1,1,1,0,1,0,1.0,nan
491,3,1,at_home,nan,9.0,nan,9.0,nan,10.0,0,other,T,5,nan,5.0,yes,U,17,0,2,GT3,no,4,4,father,5,yes,no,nan,no,nan,no,1.0,course,no,MS,no,F,1,2,1,0,0,1,0,4,3,2,1,1,1,0,1,0,1,1,1.0,nan
492,1,2,other,nan,8.0,nan,9.0,nan,9.0,1,at_home,T,3,nan,0.0,yes,R,16,0,4,LE3,no,4,5,mother,3,no,yes,nan,yes,nan,no,1.0,course,no,MS,no,F,2,1,1,0,1,0,0,3,4,2,0,1,1,0,0,1,0,1,1.0,nan
493,1,3,other,nan,14.0,nan,13.0,nan,13.0,3,other,T,1,nan,0.0,yes,U,16,0,4,GT3,no,5,4,mother,4,no,yes,nan,yes,nan,no,1.0,reputation,yes,MS,no,F,1,1,1,0,0,1,0,4,4,1,0,1,1,0,0,1,0,0,1.0,nan
494,2,1,services,nan,14.0,nan,14.0,nan,14.0,1,services,T,2,nan,2.0,yes,R,16,0,4,LE3,yes,4,4,mother,4,yes,yes,nan,yes,nan,no,1.0,home,yes,MS,no,F,1,1,1,0,1,0,0,2,2,0,0,1,0,0,0,0,0,0,1.0,nan
495,3,3,at_home,nan,10.0,nan,11.0,nan,10.0,3,services,T,4,nan,0.0,yes,U,17,1,5,GT3,yes,4,5,mother,5,yes,no,nan,yes,nan,yes,1.0,course,no,MS,no,M,4,2,1,1,0,1,0,2,3,2,0,1,0,0,0,0,1,1,0.0,nan
496,1,1,services,nan,14.0,nan,13.0,nan,14.0,2,other,T,1,nan,0.0,yes,U,16,0,5,GT3,yes,3,3,mother,1,yes,yes,nan,yes,nan,no,1.0,course,no,MS,no,F,2,1,1,0,0,1,0,4,2,2,0,1,0,0,0,0,0,1,1.0,nan
497,1,2,other,nan,17.0,nan,16.0,nan,16.0,2,services,T,2,nan,0.0,yes,U,16,0,4,GT3,yes,2,5,mother,5,yes,no,nan,yes,nan,yes,1.0,course,yes,MS,no,F,1,1,1,0,0,1,0,2,4,2,0,1,0,0,0,0,1,0,0.0,nan
498,5,2,other,nan,6.0,nan,7.0,nan,7.0,1,other,T,5,nan,12.0,yes,U,17,1,5,GT3,yes,3,5,father,1,no,yes,nan,yes,nan,no,1.0,course,yes,MS,no,M,1,1,1,1,0,1,0,4,4,2,1,1,0,0,0,1,0,0,1.0,nan
499,1,3,other,nan,14.0,nan,12.0,nan,13.0,4,other,T,5,nan,8.0,yes,U,16,0,4,LE3,no,2,5,father,5,yes,yes,nan,yes,nan,no,1.0,course,no,MS,no,M,1,1,1,1,0,0,0,4,4,2,1,1,1,0,0,0,0,1,1.0,nan
500,3,2,services,nan,10.0,nan,8.0,nan,9.0,2,services,T,5,nan,2.0,no,R,17,1,1,LE3,yes,3,5,mother,3,yes,no,nan,yes,nan,no,1.0,other,no,MS,no,M,4,3,1,1,1,0,0,2,2,3,0,1,0,1,0,0,1,1,1.0,nan
501,1,1,other,nan,14.0,nan,14.0,nan,14.0,1,other,T,1,nan,0.0,yes,U,16,0,2,GT3,yes,2,1,other,5,yes,yes,nan,yes,nan,no,1.0,course,no,MS,yes,F,4,1,1,0,0,1,0,4,4,2,2,0,0,0,0,0,0,1,1.0,nan
502,1,2,other,nan,12.0,nan,13.0,nan,13.0,2,other,T,1,nan,0.0,no,U,19,0,5,LE3,no,4,5,mother,1,yes,yes,nan,yes,nan,no,1.0,home,yes,MS,no,F,3,1,1,0,0,0,0,4,4,0,0,1,1,1,0,0,0,0,1.0,nan
503,1,1,other,nan,11.0,nan,11.0,nan,11.0,1,at_home,T,2,nan,0.0,yes,R,17,0,4,GT3,yes,4,5,mother,5,yes,yes,nan,no,nan,no,1.0,reputation,yes,MS,no,F,1,2,1,0,1,1,0,3,4,1,0,1,0,0,1,0,0,0,1.0,nan
504,2,3,services,nan,11.0,nan,9.0,nan,10.0,3,at_home,T,4,nan,8.0,yes,U,20,1,3,GT3,no,3,4,mother,3,yes,yes,nan,yes,nan,no,1.0,other,yes,MS,no,F,2,2,1,0,0,1,0,3,2,3,0,1,1,0,0,0,0,0,1.0,nan
505,1,1,services,nan,11.0,nan,11.0,nan,10.0,1,other,T,1,nan,0.0,no,U,17,0,4,LE3,yes,3,3,father,3,yes,no,nan,yes,nan,no,1.0,course,yes,MS,no,F,3,1,1,0,0,0,0,4,2,2,1,1,0,1,0,0,1,0,1.0,nan
506,1,2,other,nan,10.0,nan,9.0,nan,9.0,2,other,T,2,nan,0.0,no,R,17,1,4,GT3,yes,4,5,mother,5,yes,yes,nan,no,nan,no,1.0,course,no,MS,no,M,1,3,1,1,1,1,0,4,4,2,0,1,0,1,1,0,0,1,1.0,nan
507,1,1,other,nan,16.0,nan,17.0,nan,18.0,1,at_home,T,1,nan,0.0,no,R,16,0,5,LE3,yes,3,2,father,1,yes,no,nan,yes,nan,no,1.0,course,no,MS,no,F,2,3,1,0,1,0,0,3,4,2,1,1,0,1,0,0,1,1,1.0,nan
508,1,2,other,nan,15.0,nan,17.0,nan,17.0,2,other,T,1,nan,0.0,yes,R,17,0,5,GT3,yes,3,2,mother,1,yes,no,nan,yes,nan,no,1.0,reputation,no,MS,no,F,2,2,1,0,1,1,0,4,4,1,0,1,0,0,0,0,1,1,1.0,nan
509,1,0,other,nan,11.0,nan,9.0,nan,10.0,1,other,A,1,nan,1.0,no,U,17,0,4,GT3,no,4,5,mother,4,yes,yes,nan,yes,nan,no,1.0,other,yes,MS,no,F,2,2,1,0,0,1,1,4,4,3,0,1,1,1,0,0,0,0,1.0,nan
510,1,1,other,nan,7.0,nan,7.0,nan,7.0,1,at_home,T,1,nan,9.0,no,R,18,1,4,GT3,yes,3,2,mother,5,yes,yes,nan,yes,nan,no,1.0,other,yes,MS,no,F,2,1,1,0,1,1,0,3,4,3,0,1,0,1,0,0,0,0,1.0,nan
511,1,1,other,nan,8.0,nan,6.0,nan,8.0,3,other,T,3,nan,0.0,yes,U,16,0,3,GT3,no,1,3,mother,1,yes,yes,nan,yes,nan,no,1.0,course,no,MS,no,F,1,1,1,0,0,1,0,4,4,2,0,1,1,0,0,0,0,1,1.0,nan
512,1,2,at_home,nan,7.0,nan,6.0,nan,7.0,3,services,T,4,nan,2.0,no,U,16,0,3,GT3,no,1,3,mother,3,yes,yes,nan,yes,nan,no,1.0,course,no,MS,no,F,1,1,1,0,0,1,0,2,3,2,0,1,1,1,0,0,0,1,1.0,nan
513,1,1,at_home,nan,9.0,nan,8.0,nan,10.0,1,other,T,4,nan,8.0,no,U,18,0,2,LE3,no,3,5,mother,3,yes,no,nan,yes,nan,no,1.0,reputation,no,MS,yes,F,2,2,1,0,0,0,0,4,3,1,0,0,1,1,0,0,1,1,1.0,nan
514,2,4,teacher,nan,14.0,nan,16.0,nan,16.0,4,health,T,3,nan,0.0,yes,R,16,0,4,GT3,no,3,3,father,2,yes,yes,nan,no,nan,no,1.0,reputation,yes,MS,no,F,2,1,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,1.0,nan
515,1,2,other,nan,14.0,nan,14.0,nan,15.0,1,other,T,4,nan,0.0,yes,R,16,0,5,LE3,no,4,5,mother,2,yes,yes,nan,yes,nan,no,1.0,reputation,no,MS,no,F,1,2,1,0,1,0,0,4,4,1,0,1,1,0,0,0,0,1,1.0,nan
516,1,4,services,nan,8.0,nan,5.0,nan,8.0,2,other,A,3,nan,8.0,no,U,18,1,2,GT3,yes,3,2,father,1,yes,yes,nan,yes,nan,no,1.0,reputation,no,MS,no,F,2,1,1,0,0,1,1,4,2,1,1,1,0,1,0,0,0,1,1.0,nan
517,1,1,services,nan,8.0,nan,7.0,nan,0.0,2,other,T,1,nan,0.0,yes,R,16,0,5,GT3,no,2,1,mother,2,yes,yes,nan,yes,nan,no,1.0,reputation,no,MS,no,M,2,2,1,1,1,1,0,4,2,1,0,1,1,0,0,0,0,1,1.0,nan
518,1,1,other,nan,6.0,nan,8.0,nan,8.0,1,at_home,T,3,nan,6.0,no,U,16,0,4,LE3,yes,3,2,mother,5,yes,yes,nan,yes,nan,no,1.0,other,no,MS,no,F,2,3,1,0,0,0,0,3,4,3,0,1,0,1,0,0,0,1,1.0,nan
519,1,3,services,nan,8.0,nan,10.0,nan,10.0,2,at_home,T,1,nan,0.0,yes,R,16,0,3,GT3,yes,3,3,mother,2,yes,yes,nan,yes,nan,no,1.0,other,no,MS,no,F,2,2,1,0,1,1,0,3,2,3,0,1,0,0,0,0,0,1,1.0,nan
520,1,4,health,nan,8.0,nan,8.0,nan,8.0,4,health,T,2,nan,4.0,no,U,16,0,4,GT3,yes,3,4,mother,3,yes,yes,nan,yes,nan,no,1.0,course,yes,MS,no,F,2,1,1,0,0,1,0,1,1,2,0,1,0,1,0,0,0,0,1.0,nan
521,5,4,health,nan,5.0,nan,6.0,nan,6.0,4,at_home,T,5,nan,2.0,yes,U,18,0,5,LE3,yes,5,5,mother,5,no,yes,nan,yes,nan,no,1.0,home,yes,MS,no,M,4,1,1,1,0,0,0,3,1,0,0,1,0,0,0,1,0,0,1.0,nan
522,1,4,other,nan,7.0,nan,9.0,nan,8.0,3,at_home,T,1,nan,2.0,no,R,16,0,4,LE3,yes,2,1,mother,2,yes,no,nan,no,nan,no,1.0,other,no,MS,no,F,2,3,1,0,1,0,0,3,4,3,0,1,0,1,1,0,1,1,1.0,nan
523,1,4,services,nan,15.0,nan,14.0,nan,16.0,4,other,T,2,nan,0.0,no,U,17,0,4,LE3,yes,4,3,mother,5,yes,yes,nan,yes,nan,no,1.0,home,no,MS,no,M,3,1,1,1,0,0,0,4,2,0,0,1,0,1,0,0,0,1,1.0,nan
524,1,1,other,nan,13.0,nan,14.0,nan,14.0,4,other,T,2,nan,1.0,no,R,17,0,4,GT3,no,2,3,mother,5,yes,yes,nan,yes,nan,no,1.0,other,yes,MS,no,F,1,1,1,0,1,1,0,4,4,3,0,1,1,1,0,0,0,0,1.0,nan
525,2,2,services,nan,10.0,nan,9.0,nan,10.0,2,services,T,2,nan,0.0,no,U,16,0,5,LE3,no,1,3,mother,3,yes,no,nan,yes,nan,no,1.0,other,no,MS,no,M,3,4,1,1,0,0,0,2,2,3,0,1,1,1,0,0,1,1,1.0,nan
526,1,2,other,nan,9.0,nan,9.0,nan,9.0,2,at_home,T,2,nan,5.0,no,R,17,0,5,GT3,yes,1,3,mother,5,yes,yes,nan,yes,nan,yes,1.0,other,no,MS,no,F,1,1,1,0,1,1,0,3,4,3,0,1,0,1,0,0,0,1,0.0,nan
527,1,4,services,nan,11.0,nan,11.0,nan,11.0,4,services,T,2,nan,1.0,no,U,16,0,5,LE3,yes,1,3,father,5,yes,no,nan,yes,nan,no,1.0,other,no,MS,no,F,1,2,1,0,0,0,0,2,2,3,1,1,0,1,0,0,1,1,1.0,nan
528,5,3,services,nan,7.0,nan,10.0,nan,9.0,3,services,T,5,nan,8.0,yes,U,17,0,4,GT3,yes,1,4,mother,3,yes,yes,nan,yes,nan,no,1.0,home,no,MS,no,M,1,1,1,1,0,1,0,2,2,0,0,1,0,0,0,0,0,1,1.0,nan
529,3,1,services,nan,10.0,nan,10.0,nan,10.0,1,at_home,T,3,nan,0.0,no,U,17,0,5,GT3,no,1,3,mother,1,yes,yes,nan,yes,nan,no,1.0,other,yes,MS,no,M,2,3,1,1,0,1,0,3,2,3,0,1,1,1,0,0,0,0,1.0,nan
530,1,1,services,nan,9.0,nan,7.0,nan,8.0,2,health,T,4,nan,2.0,no,U,16,0,4,GT3,no,2,2,mother,5,yes,yes,nan,no,nan,no,1.0,other,yes,MS,no,M,2,2,1,1,0,1,0,1,2,3,0,1,1,1,1,0,0,0,1.0,nan
531,1,1,services,nan,14.0,nan,15.0,nan,16.0,2,other,T,1,nan,0.0,no,U,16,0,3,LE3,no,2,2,mother,3,yes,yes,nan,yes,nan,no,1.0,other,yes,MS,no,F,2,1,1,0,0,0,0,4,2,3,0,1,1,1,0,0,0,0,1.0,nan
532,2,4,health,nan,11.0,nan,12.0,nan,12.0,4,teacher,T,5,nan,0.0,no,U,16,0,4,LE3,yes,1,2,father,5,yes,yes,nan,yes,nan,no,1.0,other,no,MS,no,M,1,1,1,1,0,0,0,0,1,3,1,1,0,1,0,0,0,1,1.0,nan
533,1,2,services,nan,9.0,nan,11.0,nan,10.0,1,other,T,3,nan,11.0,yes,R,15,0,5,GT3,yes,5,5,mother,5,yes,no,nan,yes,nan,no,1.0,course,no,MS,no,M,2,3,1,1,1,1,0,4,2,2,0,1,0,0,0,0,1,1,1.0,nan
534,2,2,other,nan,13.0,nan,14.0,nan,14.0,2,other,A,3,nan,8.0,yes,U,15,0,5,LE3,yes,4,5,mother,5,yes,no,nan,yes,nan,no,1.0,reputation,no,MS,no,M,4,3,1,1,0,0,1,4,4,1,0,1,0,0,0,0,1,1,1.0,nan
535,1,1,services,nan,12.0,nan,13.0,nan,12.0,2,services,A,2,nan,11.0,yes,U,15,0,4,LE3,no,3,3,mother,5,yes,yes,nan,yes,nan,no,1.0,course,no,MS,no,M,1,1,1,1,0,0,1,2,2,2,0,1,1,0,0,0,0,1,1.0,nan
536,2,2,other,nan,11.0,nan,11.0,nan,11.0,2,other,T,2,nan,2.0,no,R,16,0,4,LE3,yes,3,3,mother,5,yes,no,nan,no,nan,no,1.0,course,yes,MS,no,F,3,1,1,0,1,0,0,4,4,2,0,1,0,1,1,0,1,0,1.0,nan
537,2,1,other,nan,9.0,nan,10.0,nan,10.0,4,other,T,2,nan,8.0,yes,U,16,0,1,LE3,yes,2,4,mother,1,yes,yes,nan,yes,nan,no,1.0,home,no,MS,no,F,2,2,1,0,0,0,0,4,4,0,0,1,0,0,0,0,0,1,1.0,nan
538,2,2,other,nan,9.0,nan,11.0,nan,11.0,3,at_home,T,2,nan,5.0,no,U,17,0,4,GT3,no,3,3,mother,1,yes,no,nan,yes,nan,no,1.0,home,yes,MS,no,F,1,2,1,0,0,1,0,3,4,0,0,1,1,1,0,0,1,0,1.0,nan
539,1,2,other,nan,11.0,nan,9.0,nan,11.0,2,other,T,1,nan,0.0,no,R,17,0,5,GT3,no,1,3,mother,5,yes,no,nan,yes,nan,yes,1.0,other,no,MS,yes,F,2,2,1,0,1,1,0,4,4,3,0,0,1,1,0,0,1,1,0.0,nan
540,1,4,services,nan,10.0,nan,11.0,nan,12.0,4,teacher,T,4,nan,1.0,no,U,16,0,5,GT3,yes,3,5,mother,5,yes,yes,nan,yes,nan,no,1.0,course,yes,MS,no,F,3,2,1,0,0,1,0,0,2,2,0,1,0,1,0,0,0,0,1.0,nan
541,1,4,other,nan,9.0,nan,9.0,nan,8.0,4,health,T,3,nan,2.0,yes,R,17,3,3,GT3,no,3,3,father,5,yes,yes,nan,yes,nan,no,1.0,course,yes,MS,no,M,1,3,1,1,1,1,0,1,4,2,1,1,1,0,0,0,0,0,1.0,nan
542,3,3,other,nan,12.0,nan,11.0,nan,12.0,1,other,T,3,nan,2.0,yes,R,17,0,5,LE3,no,1,2,father,5,yes,no,nan,yes,nan,no,1.0,course,yes,MS,no,M,1,2,1,1,1,0,0,4,4,2,1,1,1,0,0,0,1,0,1.0,nan
543,3,4,other,nan,8.0,nan,9.0,nan,8.0,3,services,T,4,nan,8.0,yes,U,17,1,5,GT3,yes,4,4,mother,5,yes,yes,nan,no,nan,no,1.0,other,yes,MS,no,M,2,1,1,1,0,1,0,2,4,3,0,1,0,0,1,0,0,0,1.0,nan
544,1,4,health,nan,13.0,nan,15.0,nan,16.0,4,health,T,1,nan,0.0,no,U,17,0,5,GT3,yes,2,5,father,5,yes,yes,nan,yes,nan,no,1.0,course,no,MS,no,F,2,1,1,0,0,1,0,1,1,2,1,1,0,1,0,0,0,1,1.0,nan
545,2,1,at_home,nan,10.0,nan,11.0,nan,11.0,4,other,T,1,nan,0.0,no,R,16,0,4,LE3,no,1,2,father,2,yes,yes,nan,yes,nan,no,1.0,other,no,MS,no,M,1,1,1,1,1,0,0,4,3,3,1,1,1,1,0,0,0,1,1.0,nan
546,1,1,at_home,nan,11.0,nan,10.0,nan,11.0,1,at_home,A,2,nan,2.0,yes,U,17,0,4,GT3,no,5,5,mother,3,yes,yes,nan,yes,nan,no,1.0,other,yes,MS,no,F,2,1,1,0,0,1,1,3,3,3,0,1,1,0,0,0,0,0,1.0,nan
547,2,2,other,nan,17.0,nan,18.0,nan,18.0,4,other,T,3,nan,0.0,no,R,17,0,4,GT3,yes,3,3,mother,5,yes,yes,nan,no,nan,no,1.0,course,no,MS,yes,F,2,2,1,0,1,1,0,4,4,2,0,0,0,1,1,0,0,1,1.0,nan
548,2,2,services,nan,12.0,nan,13.0,nan,13.0,2,other,A,2,nan,0.0,no,U,16,0,4,LE3,yes,1,2,father,5,yes,yes,nan,no,nan,no,1.0,course,yes,MS,no,M,2,2,1,1,0,0,1,4,2,2,1,1,0,1,1,0,0,0,1.0,nan
549,2,2,other,nan,13.0,nan,14.0,nan,13.0,3,other,T,2,nan,0.0,no,U,17,0,4,GT3,yes,1,2,father,1,yes,yes,nan,yes,nan,yes,1.0,other,no,MS,no,M,2,2,1,1,0,1,0,4,4,3,1,1,0,1,0,0,0,1,0.0,nan
550,3,1,other,nan,9.0,nan,9.0,nan,10.0,1,other,T,4,nan,2.0,yes,U,19,2,4,GT3,yes,4,3,mother,4,no,yes,nan,yes,nan,no,1.0,other,no,MS,no,M,2,1,1,1,0,1,0,4,4,3,0,1,0,0,0,1,0,1,1.0,nan
551,1,0,other,nan,11.0,nan,11.0,nan,12.0,1,other,A,1,nan,4.0,no,U,17,0,4,LE3,no,1,2,mother,5,yes,no,nan,yes,nan,no,1.0,home,yes,MS,no,M,1,1,1,1,0,0,1,4,4,0,0,1,1,1,0,0,1,0,1.0,nan
552,2,1,at_home,nan,10.0,nan,11.0,nan,10.0,1,at_home,T,2,nan,3.0,yes,R,17,0,3,GT3,yes,5,5,father,4,no,yes,nan,yes,nan,no,1.0,course,yes,MS,no,F,1,2,1,0,1,1,0,3,3,2,1,1,0,0,0,1,0,0,1.0,nan
553,1,2,other,nan,13.0,nan,14.0,nan,13.0,1,other,T,1,nan,5.0,no,R,16,0,4,GT3,yes,3,4,father,3,yes,yes,nan,no,nan,no,1.0,home,yes,MS,yes,F,3,1,1,0,1,1,0,4,4,0,1,0,0,1,1,0,0,0,1.0,nan
554,2,2,at_home,nan,9.0,nan,10.0,nan,11.0,1,other,T,4,nan,4.0,no,R,16,0,4,LE3,no,4,4,mother,5,yes,no,nan,yes,nan,no,1.0,course,no,MS,no,M,1,1,1,1,1,0,0,4,3,2,0,1,1,1,0,0,1,1,1.0,nan
555,1,1,other,nan,7.0,nan,9.0,nan,10.0,3,other,T,1,nan,2.0,yes,R,17,3,5,GT3,yes,4,4,mother,5,yes,yes,nan,no,nan,no,1.0,course,yes,MS,no,F,2,2,1,0,1,1,0,4,4,2,0,1,0,0,1,0,0,0,1.0,nan
556,3,2,other,nan,8.0,nan,13.0,nan,10.0,2,other,T,5,nan,0.0,yes,R,17,0,5,GT3,no,5,5,mother,5,no,no,nan,yes,nan,no,1.0,course,yes,MS,no,M,1,2,1,1,1,1,0,4,4,2,0,1,1,0,0,1,1,0,1.0,nan
