,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid_port,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences_port,G1_port,G2_port,G3_port,port,paid_math,absences_math,G1_math,G2_math,G3_math,math,school_num,sex_num,address_num,famsize_num,Pstatus_num,Mjob_num,Fjob_num,reason_num,guardian_num,schoolsup_num,famsup_num,activities_num,nursery_num,higher_num,internet_num,romantic_num,paid_port_num,paid_math_num,paid_num,absences,G1,G2,G3
348,GP,F,17.0,U,GT3,T,4.0,2.0,other,other,reputation,mother,2.0,3.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,1.0,3.0,0.0,16.0,16.0,16.0,1.0,yes,0.0,15.0,12.0,14.0,1.0,0,0,0,1,0,4,4,1,0,1,0,1,0,0,0,1,1.0,0.0,1.0,0.0,15.5,14.0,15.0
349,GP,F,17.0,U,GT3,T,3.0,2.0,health,health,reputation,father,1.0,4.0,0.0,no,yes,no,yes,no,yes,yes,no,5.0,2.0,2.0,1.0,2.0,5.0,0.0,18.0,18.0,18.0,1.0,yes,0.0,17.0,17.0,18.0,1.0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,1.0,0.0,1.0,0.0,17.5,17.5,18.0
350,GP,M,19.0,R,LE3,T,2.0,1.0,at_home,services,course,mother,2.0,3.0,1.0,no,no,no,yes,yes,yes,yes,yes,4.0,3.0,1.0,1.0,1.0,5.0,0.0,9.0,10.0,11.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,3,2,2,0,1,1,0,0,0,0,0,1.0,0.0,1.0,0.0,4.5,5.0,5.5
351,GP,M,20.0,U,GT3,A,3.0,2.0,services,other,course,other,1.0,1.0,2.0,no,no,no,yes,yes,yes,no,no,5.0,5.0,3.0,1.0,1.0,5.0,0.0,14.0,15.0,15.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,2,4,2,2,1,1,0,0,0,1,1,1.0,0.0,1.0,0.0,7.0,7.5,7.5
352,GP,M,19.0,R,GT3,T,3.0,3.0,other,services,reputation,father,1.0,2.0,0.0,no,no,no,yes,yes,yes,no,yes,4.0,5.0,3.0,1.0,2.0,5.0,0.0,10.0,10.0,11.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,0,4,2,1,1,1,1,0,0,0,1,0,1.0,0.0,1.0,0.0,5.0,5.0,5.5
353,GP,F,18.0,U,GT3,T,1.0,4.0,other,teacher,home,mother,1.0,2.0,0.0,yes,yes,no,no,no,yes,no,yes,3.0,4.0,4.0,1.0,2.0,5.0,2.0,10.0,10.0,11.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,4,0,0,0,0,0,1,1,0,1,0,1.0,0.0,1.0,1.0,5.0,5.0,5.5
354,GP,F,18.0,U,GT3,T,2.0,1.0,services,other,course,mother,2.0,2.0,0.0,no,yes,no,yes,yes,yes,yes,no,5.0,3.0,3.0,1.0,2.0,1.0,2.0,12.0,12.0,15.0,1.0,yes,0.0,8.0,8.0,0.0,1.0,0,0,0,1,0,2,4,2,0,1,0,0,0,0,0,1,1.0,0.0,1.0,1.0,10.0,10.0,7.5
355,GP,F,17.0,U,GT3,T,2.0,3.0,other,other,course,father,2.0,2.0,0.0,no,no,no,yes,yes,yes,yes,yes,4.0,2.0,1.0,1.0,1.0,3.0,2.0,11.0,12.0,14.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,4,4,2,1,1,1,0,0,0,0,0,1.0,0.0,1.0,1.0,5.5,6.0,7.0
356,GP,F,17.0,R,GT3,T,4.0,4.0,teacher,teacher,course,mother,1.0,1.0,0.0,no,no,no,yes,yes,yes,yes,no,4.0,4.0,4.0,1.0,1.0,5.0,2.0,15.0,16.0,17.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,2,0,1,1,0,0,0,0,1,1.0,0.0,1.0,1.0,7.5,8.0,8.5
357,GP,F,18.0,U,GT3,T,4.0,3.0,other,other,course,mother,1.0,3.0,0.0,no,yes,no,yes,yes,yes,yes,yes,4.0,3.0,4.0,1.0,1.0,5.0,2.0,14.0,15.0,17.0,1.0,yes,9.0,9.0,10.0,9.0,1.0,0,0,0,1,0,4,4,2,0,1,0,0,0,0,0,0,1.0,0.0,1.0,5.5,11.5,12.5,13.0
358,GP,F,18.0,U,LE3,T,4.0,3.0,health,services,course,mother,2.0,1.0,0.0,no,yes,no,no,yes,yes,yes,no,3.0,2.0,4.0,1.0,4.0,1.0,8.0,12.0,12.0,15.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,2,2,0,1,0,1,0,0,0,1,1.0,0.0,1.0,4.0,6.0,6.0,7.5
359,GP,F,17.0,R,GT3,T,3.0,4.0,at_home,services,course,father,1.0,3.0,0.0,no,yes,no,yes,no,yes,yes,no,4.0,3.0,4.0,2.0,5.0,5.0,2.0,15.0,15.0,17.0,1.0,yes,0.0,11.0,11.0,10.0,1.0,0,0,1,1,0,3,2,2,1,1,0,0,1,0,0,1,1.0,0.0,1.0,1.0,13.0,13.0,13.5
360,GP,F,18.0,U,GT3,T,3.0,3.0,at_home,other,course,father,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,1.0,4.0,1.0,1.0,3.0,8.0,11.0,12.0,14.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,3,4,2,1,1,0,1,0,0,0,1,1.0,0.0,1.0,4.0,5.5,6.0,7.0
361,GP,M,19.0,U,GT3,T,4.0,2.0,health,other,course,mother,2.0,2.0,0.0,no,yes,no,yes,yes,yes,yes,yes,5.0,4.0,4.0,1.0,1.0,1.0,9.0,11.0,10.0,10.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,4,2,0,1,0,0,0,0,0,0,1.0,0.0,1.0,4.5,5.5,5.0,5.0
362,GP,F,18.0,U,GT3,T,4.0,4.0,teacher,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,4.0,4.0,3.0,3.0,5.0,0.0,12.0,11.0,13.0,1.0,yes,2.0,11.0,11.0,11.0,1.0,0,0,0,1,0,0,4,2,0,1,0,1,0,0,0,1,1.0,0.0,1.0,1.0,11.5,11.0,12.0
363,GP,F,18.0,U,GT3,T,3.0,4.0,other,other,course,mother,1.0,1.0,0.0,no,yes,no,yes,yes,yes,yes,yes,5.0,4.0,4.0,1.0,1.0,1.0,4.0,11.0,12.0,14.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,4,4,2,0,1,0,0,0,0,0,0,1.0,0.0,1.0,2.0,5.5,6.0,7.0
364,GP,F,17.0,U,GT3,T,4.0,4.0,health,health,course,mother,1.0,1.0,0.0,no,no,no,yes,yes,yes,yes,no,5.0,3.0,4.0,1.0,2.0,5.0,2.0,14.0,15.0,17.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,1,2,0,1,1,0,0,0,0,1,1.0,0.0,1.0,1.0,7.0,7.5,8.5
365,GP,F,17.0,U,GT3,A,4.0,3.0,services,services,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,yes,5.0,2.0,2.0,1.0,2.0,5.0,14.0,15.0,14.0,17.0,1.0,yes,23.0,13.0,13.0,13.0,1.0,0,0,0,1,1,2,2,2,0,1,0,1,0,0,0,0,1.0,0.0,1.0,18.5,14.0,13.5,15.0
366,GP,F,17.0,U,LE3,A,3.0,3.0,services,other,home,mother,1.0,2.0,0.0,yes,yes,no,no,yes,yes,yes,no,5.0,3.0,3.0,1.0,1.0,5.0,0.0,12.0,12.0,13.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2,4,0,0,0,0,1,0,0,0,1,1.0,0.0,1.0,0.0,6.0,6.0,6.5
367,GP,F,17.0,U,LE3,T,2.0,1.0,other,other,home,father,1.0,2.0,0.0,no,no,no,yes,yes,yes,yes,no,4.0,2.0,3.0,2.0,2.0,2.0,2.0,11.0,12.0,14.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4,4,0,1,1,1,0,0,0,0,1,1.0,0.0,1.0,1.0,5.5,6.0,7.0
368,GP,M,18.0,U,LE3,T,4.0,4.0,other,other,reputation,father,1.0,1.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,2.0,5.0,3.0,4.0,5.0,2.0,8.0,9.0,11.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,4,4,1,1,1,0,1,0,0,0,1,1.0,0.0,1.0,1.0,4.0,4.5,5.5
369,GP,F,19.0,U,GT3,T,1.0,1.0,other,other,course,other,3.0,3.0,0.0,no,no,no,yes,yes,no,no,yes,1.0,5.0,5.0,4.0,3.0,5.0,12.0,10.0,10.0,11.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,4,4,2,2,1,1,0,0,1,1,0,1.0,0.0,1.0,6.0,5.0,5.0,5.5
370,GP,F,19.0,U,LE3,A,1.0,1.0,other,other,course,other,3.0,2.0,2.0,no,yes,no,no,no,yes,yes,yes,5.0,3.0,4.0,1.0,1.0,4.0,2.0,8.0,8.0,9.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,4,4,2,2,1,0,1,1,0,0,0,1.0,0.0,1.0,1.0,4.0,4.0,4.5
371,GP,F,18.0,U,GT3,T,2.0,2.0,other,other,course,mother,1.0,1.0,0.0,no,yes,no,yes,yes,yes,yes,yes,4.0,3.0,5.0,2.0,4.0,5.0,2.0,10.0,10.0,10.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,4,4,2,0,1,0,0,0,0,0,0,1.0,0.0,1.0,1.0,5.0,5.0,5.0
372,GP,F,17.0,U,GT3,T,2.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,no,yes,4.0,2.0,2.0,1.0,1.0,3.0,4.0,14.0,13.0,13.0,1.0,no,12.0,11.0,9.0,9.0,1.0,0,0,0,1,0,4,4,2,0,1,0,1,0,0,1,0,1.0,1.0,2.0,8.0,12.5,11.0,11.0
373,GP,F,17.0,R,LE3,T,2.0,2.0,services,services,course,mother,1.0,3.0,0.0,no,yes,no,yes,yes,yes,yes,no,3.0,3.0,2.0,2.0,2.0,3.0,0.0,11.0,11.0,10.0,1.0,yes,3.0,11.0,11.0,11.0,1.0,0,0,1,0,0,2,2,2,0,1,0,0,0,0,0,1,1.0,0.0,1.0,1.5,11.0,11.0,10.5
374,GP,F,17.0,U,GT3,T,3.0,1.0,services,services,course,father,1.0,3.0,0.0,no,yes,no,no,no,yes,yes,no,3.0,4.0,3.0,2.0,3.0,5.0,0.0,17.0,18.0,17.0,1.0,no,1.0,12.0,14.0,15.0,1.0,0,0,0,1,0,2,2,2,1,1,0,1,1,0,0,1,1.0,1.0,2.0,0.5,14.5,16.0,16.0
375,GP,F,17.0,U,LE3,T,0.0,2.0,at_home,at_home,home,father,2.0,3.0,0.0,no,no,no,no,yes,yes,yes,no,3.0,3.0,3.0,2.0,3.0,2.0,0.0,14.0,14.0,15.0,1.0,no,0.0,16.0,15.0,15.0,1.0,0,0,0,0,0,3,3,0,1,1,1,1,0,0,0,1,1.0,1.0,2.0,0.0,15.0,14.5,15.0
376,GP,F,18.0,U,GT3,T,1.0,1.0,other,other,home,mother,2.0,3.0,0.0,no,no,no,yes,yes,yes,yes,no,4.0,5.0,5.0,1.0,2.0,2.0,0.0,14.0,14.0,14.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,4,4,0,0,1,1,0,0,0,0,1,1.0,0.0,1.0,0.0,7.0,7.0,7.0
377,GP,M,18.0,U,GT3,T,4.0,4.0,other,other,course,mother,1.0,3.0,0.0,no,no,no,yes,yes,yes,yes,no,4.0,3.0,3.0,2.0,2.0,3.0,0.0,13.0,14.0,13.0,1.0,no,3.0,9.0,12.0,11.0,1.0,0,1,0,1,0,4,4,2,0,1,1,0,0,0,0,1,1.0,1.0,2.0,1.5,11.0,13.0,12.0
378,GP,M,17.0,U,GT3,T,3.0,3.0,other,services,reputation,mother,1.0,1.0,0.0,no,no,no,yes,no,yes,yes,no,4.0,3.0,5.0,3.0,5.0,5.0,0.0,17.0,18.0,17.0,1.0,no,3.0,14.0,15.0,16.0,1.0,0,1,0,1,0,4,2,1,0,1,1,0,1,0,0,1,1.0,1.0,2.0,1.5,15.5,16.5,16.5
379,GP,M,17.0,R,GT3,T,2.0,2.0,services,other,course,mother,4.0,1.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,4.0,5.0,5.0,5.0,4.0,2.0,11.0,10.0,10.0,1.0,no,8.0,11.0,10.0,10.0,1.0,0,1,1,1,0,2,4,2,0,1,0,1,0,0,0,1,1.0,1.0,2.0,5.0,11.0,10.0,10.0
380,GP,F,17.0,U,GT3,T,4.0,4.0,teacher,services,course,mother,1.0,3.0,0.0,no,yes,no,yes,yes,yes,yes,no,5.0,4.0,4.0,1.0,3.0,4.0,0.0,13.0,12.0,13.0,1.0,yes,7.0,10.0,9.0,9.0,1.0,0,0,0,1,0,0,2,2,0,1,0,0,0,0,0,1,1.0,0.0,1.0,3.5,11.5,10.5,11.0
381,GP,F,17.0,U,GT3,T,4.0,4.0,teacher,teacher,course,mother,2.0,3.0,0.0,no,yes,no,no,no,yes,yes,yes,4.0,3.0,3.0,1.0,2.0,4.0,4.0,15.0,14.0,15.0,1.0,yes,4.0,14.0,14.0,14.0,1.0,0,0,0,1,0,0,0,2,0,1,0,1,1,0,0,0,1.0,0.0,1.0,4.0,14.5,14.0,14.5
382,GP,F,17.0,U,GT3,T,3.0,3.0,at_home,other,course,mother,1.0,1.0,0.0,no,yes,yes,yes,yes,yes,yes,no,4.0,2.0,5.0,2.0,5.0,5.0,2.0,11.0,12.0,11.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,3,4,2,0,1,0,0,0,0,0,1,0.0,0.0,0.0,1.0,5.5,6.0,5.5
383,GP,M,18.0,U,LE3,T,2.0,2.0,other,other,course,mother,1.0,4.0,0.0,no,yes,yes,yes,yes,yes,yes,no,4.0,5.0,5.0,2.0,4.0,5.0,0.0,11.0,11.0,12.0,1.0,no,2.0,9.0,8.0,8.0,1.0,0,1,0,0,0,4,4,2,0,1,0,0,0,0,0,1,0.0,1.0,1.0,1.0,10.0,9.5,10.0
384,GP,M,19.0,R,GT3,T,3.0,2.0,at_home,services,home,other,1.0,1.0,0.0,no,yes,no,no,no,yes,no,yes,5.0,3.0,4.0,2.0,2.0,5.0,0.0,11.0,10.0,10.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,0,3,2,0,2,1,0,1,1,0,1,0,1.0,0.0,1.0,0.0,5.5,5.0,5.0
385,GP,F,18.0,U,GT3,T,2.0,2.0,at_home,other,course,mother,4.0,2.0,0.0,no,no,no,yes,yes,yes,no,yes,4.0,2.0,5.0,1.0,1.0,2.0,2.0,10.0,9.0,10.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,3,4,2,0,1,1,0,0,0,1,0,1.0,0.0,1.0,1.0,5.0,4.5,5.0
386,GP,F,17.0,R,GT3,T,2.0,4.0,at_home,other,course,father,1.0,3.0,0.0,no,yes,no,no,yes,yes,yes,yes,4.0,4.0,3.0,1.0,1.0,5.0,0.0,15.0,15.0,15.0,1.0,no,7.0,12.0,14.0,14.0,1.0,0,0,1,1,0,3,4,2,1,1,0,1,0,0,0,0,1.0,1.0,2.0,3.5,13.5,14.5,14.5
387,GP,M,18.0,U,GT3,T,2.0,2.0,other,other,reputation,mother,1.0,1.0,0.0,no,no,no,no,no,yes,yes,no,5.0,4.0,2.0,1.0,2.0,5.0,6.0,15.0,14.0,15.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,4,4,1,0,1,1,1,1,0,0,1,1.0,0.0,1.0,3.0,7.5,7.0,7.5
388,GP,F,18.0,U,GT3,T,3.0,3.0,services,services,home,mother,1.0,2.0,0.0,no,no,no,yes,yes,yes,yes,no,5.0,3.0,4.0,1.0,1.0,4.0,8.0,10.0,11.0,12.0,1.0,no,0.0,7.0,0.0,0.0,1.0,0,0,0,1,0,2,2,0,0,1,1,0,0,0,0,1,1.0,1.0,2.0,4.0,8.5,5.5,6.0
389,GP,F,18.0,U,LE3,T,2.0,2.0,other,other,home,other,1.0,2.0,0.0,no,no,no,yes,no,yes,yes,yes,4.0,3.0,3.0,1.0,1.0,2.0,0.0,10.0,9.0,12.0,1.0,no,0.0,8.0,8.0,0.0,1.0,0,0,0,0,0,4,4,0,2,1,1,0,1,0,0,0,1.0,1.0,2.0,0.0,9.0,8.5,6.0
390,GP,F,18.0,R,GT3,T,2.0,2.0,at_home,other,course,mother,2.0,4.0,0.0,no,no,no,yes,yes,yes,no,no,4.0,4.0,4.0,1.0,1.0,4.0,6.0,14.0,13.0,14.0,1.0,no,0.0,10.0,9.0,0.0,1.0,0,0,1,1,0,3,4,2,0,1,1,0,0,0,1,1,1.0,1.0,2.0,3.0,12.0,11.0,7.0
391,GP,F,17.0,U,GT3,T,3.0,4.0,services,other,course,mother,1.0,3.0,0.0,no,no,no,no,yes,yes,yes,no,4.0,4.0,5.0,1.0,3.0,5.0,8.0,11.0,13.0,14.0,1.0,no,16.0,16.0,15.0,15.0,1.0,0,0,0,1,0,2,4,2,0,1,1,1,0,0,0,1,1.0,1.0,2.0,12.0,13.5,14.0,14.5
392,GP,F,17.0,U,GT3,T,3.0,2.0,other,other,home,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,yes,4.0,3.0,2.0,2.0,3.0,2.0,0.0,12.0,13.0,15.0,1.0,yes,0.0,7.0,8.0,0.0,1.0,0,0,0,1,0,4,4,0,0,1,0,1,0,0,0,0,1.0,0.0,1.0,0.0,9.5,10.5,7.5
393,GP,F,18.0,U,LE3,T,3.0,3.0,services,services,home,mother,1.0,4.0,0.0,no,yes,no,no,yes,yes,yes,no,5.0,3.0,3.0,1.0,1.0,1.0,4.0,14.0,14.0,15.0,1.0,no,7.0,16.0,15.0,17.0,1.0,0,0,0,0,0,2,2,0,0,1,0,1,0,0,0,1,1.0,1.0,2.0,5.5,15.0,14.5,16.0
394,GP,F,17.0,R,GT3,A,3.0,2.0,other,other,home,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,2.0,3.0,2.0,0.0,14.0,14.0,16.0,1.0,yes,4.0,9.0,10.0,10.0,1.0,0,0,1,1,1,4,4,0,0,1,0,1,0,0,0,1,1.0,0.0,1.0,2.0,11.5,12.0,13.0
395,GP,M,18.0,U,GT3,T,4.0,4.0,teacher,services,home,father,1.0,2.0,0.0,no,yes,no,yes,yes,yes,yes,no,4.0,3.0,3.0,2.0,2.0,2.0,0.0,12.0,12.0,13.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,2,0,1,1,0,0,0,0,0,1,1.0,0.0,1.0,0.0,6.0,6.0,6.5
396,GP,M,18.0,U,LE3,T,3.0,4.0,services,other,home,mother,1.0,2.0,0.0,no,no,no,yes,yes,yes,yes,yes,4.0,3.0,3.0,1.0,3.0,5.0,6.0,16.0,16.0,17.0,1.0,no,11.0,16.0,15.0,15.0,1.0,0,1,0,0,0,2,4,0,0,1,1,0,0,0,0,0,1.0,1.0,2.0,8.5,16.0,15.5,16.0
397,GP,F,17.0,U,GT3,A,2.0,2.0,at_home,at_home,home,father,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,yes,3.0,3.0,1.0,1.0,2.0,4.0,18.0,10.0,12.0,14.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,3,3,0,1,1,0,1,0,0,0,0,1.0,0.0,1.0,9.0,5.0,6.0,7.0
398,GP,F,18.0,U,GT3,T,2.0,3.0,at_home,other,course,mother,1.0,3.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,3.0,0.0,11.0,12.0,14.0,1.0,no,4.0,11.0,10.0,10.0,1.0,0,0,0,1,0,3,4,2,0,1,0,1,0,0,0,1,1.0,1.0,2.0,2.0,11.0,11.0,12.0
399,GP,F,18.0,U,GT3,T,3.0,2.0,other,services,other,mother,1.0,3.0,0.0,no,no,no,no,yes,yes,yes,yes,5.0,4.0,3.0,2.0,3.0,1.0,4.0,14.0,16.0,17.0,1.0,no,7.0,13.0,13.0,14.0,1.0,0,0,0,1,0,4,2,3,0,1,1,1,0,0,0,0,1.0,1.0,2.0,5.5,13.5,14.5,15.5
400,GP,M,18.0,R,GT3,T,4.0,3.0,teacher,services,course,mother,1.0,3.0,0.0,no,no,no,no,yes,yes,yes,yes,5.0,3.0,2.0,1.0,2.0,4.0,4.0,15.0,14.0,17.0,1.0,no,9.0,16.0,15.0,16.0,1.0,0,1,1,1,0,0,2,2,0,1,1,1,0,0,0,0,1.0,1.0,2.0,6.5,15.5,14.5,16.5
401,GP,M,18.0,U,GT3,T,4.0,3.0,teacher,other,course,mother,1.0,3.0,0.0,no,yes,no,no,yes,yes,yes,yes,5.0,4.0,5.0,2.0,3.0,5.0,0.0,14.0,13.0,14.0,1.0,yes,0.0,10.0,10.0,9.0,1.0,0,1,0,1,0,0,4,2,0,1,0,1,0,0,0,0,1.0,0.0,1.0,0.0,12.0,11.5,11.5
402,GP,F,17.0,U,GT3,T,4.0,3.0,health,other,reputation,mother,1.0,3.0,0.0,no,yes,no,yes,yes,yes,yes,yes,4.0,4.0,3.0,1.0,3.0,4.0,0.0,11.0,12.0,13.0,1.0,yes,0.0,13.0,15.0,15.0,1.0,0,0,0,1,0,1,4,1,0,1,0,0,0,0,0,0,1.0,0.0,1.0,0.0,12.0,13.5,14.0
403,GP,F,17.0,U,GT3,T,2.0,1.0,services,other,course,mother,2.0,2.0,0.0,no,yes,no,yes,yes,yes,yes,yes,4.0,3.0,4.0,2.0,2.0,1.0,10.0,12.0,15.0,15.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,2,4,2,0,1,0,0,0,0,0,0,1.0,0.0,1.0,5.0,6.0,7.5,7.5
404,GP,F,17.0,U,GT3,T,2.0,1.0,services,other,reputation,mother,1.0,2.0,0.0,no,yes,no,yes,yes,yes,yes,no,4.0,3.0,5.0,2.0,4.0,4.0,4.0,12.0,16.0,16.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,2,4,1,0,1,0,0,0,0,0,1,1.0,0.0,1.0,2.0,6.0,8.0,8.0
405,GP,F,19.0,U,LE3,A,2.0,3.0,at_home,other,home,other,2.0,1.0,1.0,no,no,no,no,yes,no,yes,no,2.0,2.0,3.0,3.0,4.0,5.0,16.0,10.0,11.0,11.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,3,4,0,2,1,1,1,0,1,0,1,1.0,0.0,1.0,8.0,5.0,5.5,5.5
406,GP,F,17.0,U,GT3,T,3.0,1.0,other,at_home,home,mother,1.0,1.0,1.0,no,yes,yes,no,yes,yes,yes,yes,4.0,1.0,2.0,1.0,1.0,3.0,6.0,10.0,13.0,13.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,4,3,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,3.0,5.0,6.5,6.5
407,GP,F,21.0,U,LE3,T,4.0,4.0,other,other,reputation,other,1.0,3.0,2.0,no,no,yes,yes,yes,yes,yes,no,3.0,3.0,2.0,1.0,1.0,5.0,0.0,9.0,12.0,12.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4,4,1,2,1,1,0,0,0,0,1,0.0,0.0,0.0,0.0,4.5,6.0,6.0
408,GP,M,18.0,U,LE3,T,2.0,2.0,services,services,reputation,mother,1.0,2.0,0.0,no,yes,no,yes,no,no,yes,no,4.0,4.0,4.0,1.0,3.0,3.0,11.0,9.0,11.0,12.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,2,2,1,0,1,0,0,1,1,0,1,1.0,0.0,1.0,5.5,4.5,5.5,6.0
409,GP,M,18.0,U,LE3,A,3.0,4.0,other,other,reputation,other,1.0,2.0,0.0,no,no,no,yes,yes,yes,yes,yes,4.0,3.0,5.0,1.0,4.0,2.0,9.0,13.0,14.0,15.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,4,4,1,2,1,1,0,0,0,0,0,1.0,0.0,1.0,4.5,6.5,7.0,7.5
410,GP,F,17.0,U,GT3,T,2.0,2.0,services,services,reputation,mother,1.0,2.0,0.0,no,yes,no,yes,yes,yes,yes,no,4.0,3.0,4.0,1.0,3.0,4.0,0.0,13.0,17.0,17.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,2,2,1,0,1,0,0,0,0,0,1,1.0,0.0,1.0,0.0,6.5,8.5,8.5
411,GP,M,17.0,U,LE3,A,4.0,4.0,health,other,reputation,mother,1.0,3.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,4.0,2.0,1.0,2.0,4.0,2.0,12.0,15.0,15.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,1,4,1,0,1,0,1,0,0,0,1,1.0,0.0,1.0,1.0,6.0,7.5,7.5
412,GP,F,18.0,U,LE3,T,4.0,2.0,teacher,other,course,mother,1.0,2.0,0.0,no,yes,no,yes,yes,yes,yes,no,4.0,2.0,2.0,1.0,1.0,3.0,0.0,14.0,17.0,17.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4,2,0,1,0,0,0,0,0,1,1.0,0.0,1.0,0.0,7.0,8.5,8.5
413,GP,M,21.0,R,LE3,T,1.0,1.0,at_home,other,course,other,2.0,2.0,2.0,no,yes,no,yes,yes,no,yes,yes,5.0,3.0,3.0,5.0,2.0,4.0,21.0,9.0,10.0,10.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,3,4,2,2,1,0,0,0,1,0,0,1.0,0.0,1.0,10.5,4.5,5.0,5.0
414,GP,F,20.0,R,GT3,T,1.0,1.0,other,other,reputation,other,2.0,3.0,0.0,no,no,no,no,yes,yes,yes,yes,3.0,2.0,2.0,1.0,3.0,3.0,8.0,11.0,15.0,15.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,4,4,1,2,1,1,1,0,0,0,0,1.0,0.0,1.0,4.0,5.5,7.5,7.5
415,GP,F,19.0,U,GT3,T,4.0,4.0,teacher,other,home,other,1.0,1.0,1.0,no,yes,no,no,yes,yes,yes,yes,3.0,2.0,5.0,4.0,4.0,5.0,5.0,9.0,10.0,11.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,4,0,2,1,0,1,0,0,0,0,1.0,0.0,1.0,2.5,4.5,5.0,5.5
416,GP,M,17.0,U,LE3,A,3.0,2.0,other,other,reputation,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,4.0,4.0,1.0,2.0,5.0,10.0,16.0,18.0,18.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,4,4,1,0,1,0,1,0,0,0,1,1.0,0.0,1.0,5.0,8.0,9.0,9.0
417,GP,F,18.0,U,GT3,T,3.0,2.0,at_home,other,reputation,father,1.0,3.0,0.0,no,yes,no,no,yes,yes,yes,yes,4.0,3.0,4.0,1.0,2.0,2.0,5.0,14.0,17.0,17.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,3,4,1,1,1,0,1,0,0,0,0,1.0,0.0,1.0,2.5,7.0,8.5,8.5
